word,emotion,pleasantness,attention,aptitude,sensitivity,sentiment,afinn_score,color,orientation,subjectivity
trollop,,-0.91,0.0,0.594,-0.53,negative,,,,
troop,,-0.83,0.0,-0.85,0.0,negative,,,,
trooper,,-0.77,0.0,-0.71,0.0,negative,,green,,
troopers,,-0.98,0.0,0.0,-0.97,negative,,,,
troparion,,0.882,0.911,0.0,0.797,positive,,,,
trophon,,-0.1,-0.04,0.0,-0.14,negative,,,,
trophozoite,,0.0,0.0,0.0,-0.09,negative,,,,
trophy,anticipation,0.041,0.116,-0.05,0.089,positive,,yellow,,
tropic,,0.71,0.0,0.0,0.745,positive,,,,
tropical,,0.71,0.0,0.0,0.745,positive,,,,
tropically,,0.0,0.0,0.989,0.884,positive,,,,
troposphere,,0.0,0.073,-0.05,0.093,positive,,,,
tropospheric,,0.0,0.073,-0.05,0.093,positive,,,,
trospium,,-0.59,0.0,0.537,-0.57,negative,,,,
trot,,0.858,0.862,0.0,0.0,positive,,,active,
troth,,0.0,0.0,0.791,0.864,positive,,,,
trotline,,0.068,-0.03,0.0,0.0,positive,,,,
trotsky,,0.775,0.737,0.0,0.0,positive,,,,
trotskyist,,0.0,0.0,-0.9,-0.84,negative,,,,
trotskyite,,0.951,0.0,0.0,0.852,positive,,,,
trottle,,0.0,0.0,-0.83,-0.82,negative,,,,
trouble,,-0.78,-0.84,0.0,0.0,negative,-2,,passive,weak
trouble-free,,-0.7,0.0,0.0,-0.8,positive,,,,
troubled,,-0.84,0.0,0.0,-0.89,negative,-2,,,
troublemaker,,-0.57,0.0,0.711,-0.99,negative,,,,strong
troubles,,-0.98,0.0,0.0,-0.97,negative,-2,,,
troubleshoot,,0.0,0.0,0.932,0.868,positive,,,,
troublesome,anger,0.0,0.059,0.0,0.0,negative,,,,strong
troublesomely,,,,,,negative,,,,strong
troublesomeness,,-0.64,0.0,0.625,-0.88,negative,,,,
troubling,,0.862,0.0,0.0,0.734,negative,,,,strong
troublingly,,,,,,negative,,,,strong
trough,,-0.62,0.0,0.958,-0.83,negative,,brown,,
trounc,,-0.08,0.0,-0.05,-0.06,negative,,,,
trounce,,0.946,-0.63,0.0,0.889,positive,,,,
troupe,,-0.71,0.0,0.0,-0.91,negative,,,,
trouper,,-0.89,0.0,0.0,-0.98,negative,,,,
trouser,,-0.02,-0.05,0.092,-0.06,negative,,,,
trousseau,,0.029,0.23,-0.1,0.196,positive,,,,
trout,,0.793,0.0,0.827,0.0,positive,,,,
trouvaient,,-0.57,0.0,0.827,-0.7,negative,,,,
trover,,-0.69,0.0,0.748,-0.82,negative,,,,
trow,,0.0,0.0,-0.17,0.0,negative,,,,
trowel,,0.983,-0.72,0.0,0.598,positive,,,,
truancy,,-0.5,0.112,-0.38,0.066,negative,,,,
truant,,-0.98,0.0,0.0,-0.97,negative,,,,weak
truce,joy,0.217,0.223,-0.13,0.0,positive,,blue,,
truck,trust,0.903,-0.89,0.0,0.919,positive,,,,
trucker,,0.645,-0.64,0.0,0.622,positive,,,,
truckload,,0.853,0.0,0.0,0.822,positive,,,,
truculence,,0.0,0.0,0.0,-0.33,negative,,,,
truculent,,0.0,0.0,-0.85,-0.93,positive,,,,strong
truculently,,,,,,positive,,,,strong
trude,,0.834,-0.8,0.0,0.889,positive,,,,
trudeau,,-0.98,0.0,0.0,-0.97,negative,,,,
trudge,,-0.74,0.0,-0.73,0.0,negative,,,active,
trudged,,-0.75,0.0,-0.74,0.0,negative,,,,
trudging,,-0.74,0.0,-0.74,0.0,negative,,,,
true,joy,0.117,0.266,0.0,0.215,positive,2,,,strong
true-blue,,0.0,0.0,0.83,0.984,positive,,,,
true-to-life,,0.856,0.0,0.725,0.0,positive,,,,
truelove,,0.986,0.0,0.782,0.0,positive,,,,
trueness,,0.703,-0.74,0.0,0.823,positive,,,,
truepoint,,0.775,0.0,0.981,0.0,positive,,,,
truest,,0.135,0.225,-0.12,0.432,positive,,,,
truffaldino,,-0.94,0.0,-0.75,0.0,negative,,,,
truism,,0.524,-0.64,0.0,0.675,positive,,white,,
truly,,,,,,positive,,,,strong
trump,surprise,,,,,positive,,,,strong
trumped,,0.0,0.0,-0.91,-1.0,negative,,,,
trumped-up,,0.0,0.0,-0.91,-0.99,negative,,,,
trumper,,0.1,-0.12,0.05,-0.03,negative,,,,
trumpery,,0.0,0.0,0.0,-0.45,negative,,,,
trumpet,,0.703,0.0,0.0,0.996,negative,,,,strong
trumpet-like,,0.875,0.0,0.0,0.794,positive,,,,
trumpeter,,0.699,0.0,0.0,0.986,positive,,yellow,,
trumpkin,,0.0,-0.45,0.0,0.0,negative,,,,
truncal,,-0.76,0.0,0.508,-0.93,negative,,,,
truncation,,-0.71,0.0,0.871,-0.75,negative,,,,
truncheon,,0.633,-0.95,0.0,0.633,positive,,,,
trundle,,,,,,,,brown,,
trunk,,0.781,-0.94,0.0,0.815,positive,,brown,,
trunnion,,-0.74,0.0,0.677,-0.77,negative,,,,
truppfhrer,,0.7,-0.95,0.0,0.989,positive,,,,
truss,trust,0.0,0.0,0.811,0.82,positive,,brown,,
trust,trust,0.0,0.884,0.0,0.0,positive,1,,passive,weak
trustable,,0.541,-0.68,0.0,0.544,positive,,,,
trusted,,,,,,positive,2,,,
trustedid,,0.789,-0.95,0.0,0.822,positive,,,,
trustee,trust,0.0,0.884,0.0,0.0,positive,,,,
trustful,,0.0,0.0,-0.73,-0.93,negative,,,,
trusting,,,,,,positive,,,,strong
trustingly,,,,,,positive,,,,strong
trustor,,0.0,0.884,0.0,0.0,positive,,,,
trustreet,,0.505,-0.73,0.0,0.654,positive,,,,
trustworthiness,,0.951,0.757,0.0,0.0,positive,,,,strong
trustworthy,,0.541,-0.68,0.0,0.544,positive,,,passive,strong
trusty,,,,,,positive,,,,
truth,trust,0.0,0.0,0.0,0.45,positive,,,,strong
truthful,trust,0.107,0.256,0.0,0.205,positive,,,,strong
truthfully,,0.107,0.256,0.0,0.205,positive,,,,strong
truthfulness,trust,-0.9,0.156,-0.61,0.051,positive,,white,,strong
truvia,,0.53,-0.64,0.0,0.934,positive,,,,
try,,,,,,negative,,,active,weak
trying,,,,,,negative,,,,weak
tryline,,-0.62,0.0,0.756,-0.62,negative,,,,
tryout,,0.0,0.0,0.734,0.969,positive,,,,
trypanosoma,,0.688,-0.94,0.0,0.925,positive,,,,
trypanosome,,0.0,0.0,-0.17,0.0,negative,,,,
trypho,,-0.93,0.0,0.68,-0.85,negative,,,,
tryphon,,0.696,-0.62,0.0,0.633,positive,,,,
trypsin,,-0.9,0.0,0.0,-0.93,negative,,,,
trypsinogen,,-0.04,-0.08,0.142,-0.09,negative,,,,
tryptamine,,-0.73,0.0,0.944,-0.94,negative,,,,
trysail,,-0.7,0.0,0.0,-0.77,negative,,,,
tsar,,0.054,0.068,0.0,0.068,positive,,,,
tsarism,,-0.83,0.0,0.858,-0.79,negative,,,,
tsathoggua,,0.891,-0.52,0.0,0.834,positive,,,,
tsavorite,,0.037,0.073,0.027,0.072,positive,,,,
tshig,,0.918,0.0,0.0,0.79,positive,,,,
tsitsikamma,,0.789,0.0,0.0,0.972,positive,,,,
tsuchigumo,,0.703,-0.61,0.0,0.637,positive,,,,
tsun,,0.866,-0.91,0.0,0.893,positive,,,,
tsunami,,0.0,-0.83,0.0,0.0,negative,,,,
tub,,0.804,0.0,0.0,0.922,positive,,white,,
tubby,,0.0,0.0,-0.98,-0.98,negative,,,,
tuber,,0.0,0.0,-0.78,-0.84,negative,,,,
tubercle,,0.0,0.0,0.859,0.932,positive,,,,
tubercular,,-0.09,0.077,0.458,-0.62,negative,,,,
tuberculata,,-0.69,0.0,0.766,-0.82,negative,,,,
tuberculate,,0.0,0.0,-0.83,-0.96,negative,,,,
tuberculocidal,,0.0,-0.01,-0.05,-0.11,negative,,,,
tuberculosis,,0.0,0.0,-0.74,-0.74,negative,,,,
tuberculum,,0.763,-0.61,0.0,0.777,positive,,,,
tuberose,,0.158,0.0,0.029,0.116,positive,,,,
tuberosity,,0.594,-0.68,0.0,0.957,positive,,,,
tubeworm,,0.0,0.0,-0.45,0.0,negative,,,,
tubful,,0.804,0.0,0.0,0.922,positive,,,,
tubifex,,0.877,0.845,0.0,0.0,positive,,,,
tubular,,,,,,,,grey,,
tubule,,0.0,0.0,0.727,0.857,positive,,,,
tuck,,-0.92,0.0,0.71,-0.82,negative,,,,
tucked-away,,-0.89,0.0,0.0,-0.71,negative,,,,
tucker,,0.733,-0.96,0.0,0.576,positive,,,,
tucket,,-0.55,0.0,0.691,-0.64,negative,,,,
tuf,,0.9,0.0,0.0,0.9,positive,,,,
tuft,,0.0,0.0,-0.17,0.0,negative,,,,
tufty,,-0.83,0.0,0.0,0.0,negative,,,,
tug,,0.845,0.944,0.0,0.0,positive,,,,
tugboat,,0.845,0.944,0.0,0.0,positive,,,,
tugged,,0.849,0.941,0.0,0.0,positive,,,,
tugging,,0.846,0.94,0.0,0.0,positive,,,,
tuinal,,0.0,0.0,0.446,0.0,positive,,,,
tuition,,0.719,0.0,0.751,0.0,positive,,,,
tularemia,,-0.95,0.0,0.876,-0.89,negative,,,,
tulbagh,,0.789,0.0,0.0,0.972,positive,,,,
tulip,,0.0,0.067,0.0,0.05,positive,,,,
tulipwood,,0.0,-0.07,0.0,0.0,negative,,,,
tulle,,-0.91,0.0,-0.77,0.0,negative,,,,
tumble,,0.0,0.0,-0.17,0.0,negative,,,passive,
tumble-down,,-0.75,0.0,-0.88,0.0,negative,,,,
tumbled,,,,,,negative,,,,
tumbledown,,0.838,-0.66,0.0,0.94,positive,,,,
tumbler,,,,,,,,white,,
tumbles,,,,,,negative,,,,
tumblr,,-0.97,0.0,0.0,-0.99,negative,,,,
tumefy,,0.0,0.164,-0.11,0.132,positive,,,,
tumesc,,0.0,0.164,-0.11,0.132,positive,,,,
tumescence,,0.0,0.186,-0.1,0.208,positive,,,,
tumescent,,0.968,0.0,0.832,0.0,positive,,,,
tumid,,0.968,0.0,0.832,0.0,positive,,,,
tumor,fear,-0.78,0.0,0.855,-0.99,negative,-2,,,
tumour,fear,,,,,negative,,,,
tumult,anger,0.0,0.0,-0.17,0.0,negative,,,,
tumultuous,anger,0.0,0.0,-0.9,-0.95,negative,,,,weak
tumultuously,,0.512,0.658,-0.25,0.256,positive,,,,
tumultuousness,,-0.83,0.0,0.703,-0.85,negative,,,,
tun,,,,,,,,brown,,
tunability,,-0.77,0.0,0.91,-0.5,negative,,,,
tunable,,0.5,-0.9,0.0,0.525,positive,,grey,,
tundra,,-0.04,0.0,0.0,-0.05,negative,,,,
tune,,0.9,0.0,0.0,0.9,positive,,,,
tuneable,,0.5,-0.9,0.0,0.525,positive,,,,
tuned,,0.9,0.0,0.0,0.9,positive,,,,
tuneful,,0.0,0.0,0.905,0.872,positive,,,,
tungstate,,-0.03,0.0,0.0,-0.08,negative,,,,
tungsten,,0.87,0.822,0.0,0.717,positive,,,,
tunic,,0.849,-0.5,0.0,0.845,positive,,,,
tunicate,,-0.69,0.0,0.766,-0.82,negative,,,,
tunicle,,0.849,-0.5,0.0,0.845,positive,,,,
tuning,,0.664,-0.89,0.0,0.912,positive,,grey,,
tunker,,0.826,-0.65,0.0,0.587,positive,,,,
tunnel,,-0.98,0.0,0.0,-0.97,negative,,brown,,
tupelo,,-0.55,0.0,0.737,-0.77,negative,,,,
tuple,,-0.59,0.0,0.883,-0.74,negative,,,,
tuppeny,,0.739,0.976,0.0,0.0,positive,,,,
tur,,0.0,0.0,0.0,-0.83,negative,,,,
turanian,,-0.73,0.0,0.734,-0.78,negative,,,,
turban,,0.034,0.07,0.057,0.123,positive,,,,
turbellaria,,0.0,0.0,0.84,0.729,positive,,,,
turbid,,-0.61,0.0,0.732,-0.59,negative,,,,
turbidity,,-0.45,0.0,0.0,0.0,negative,,,,
turbidness,,-0.45,0.0,0.0,0.0,negative,,,,
turbinate,,0.719,0.0,0.0,0.88,positive,,,,
turbine-like,,0.717,0.902,0.0,0.0,positive,,,,
turbo,,-0.96,0.0,0.865,-0.75,negative,,,,
turbocad,,-0.88,0.0,0.806,-0.63,negative,,,,
turbocharger,,-0.97,0.0,0.0,-0.88,negative,,,,
turbojet,,-0.99,0.0,0.798,-0.71,negative,,,,
turboprop,,-0.02,0.078,0.042,0.066,positive,,,,
turbot,,-0.94,0.0,-0.75,0.0,negative,,,,
turbulence,anger,-0.59,0.0,0.978,-0.97,negative,,grey,,
turbulent,fear,0.0,0.0,-0.89,-0.95,negative,,,,weak
turbulently,,-0.56,0.0,0.849,-0.61,negative,,,,
turd,,-0.98,0.0,0.0,-0.97,negative,,,,
turf,,-0.91,0.0,0.0,-0.8,negative,,green,,
turfloop,,-0.83,0.0,0.897,-0.67,negative,,,,
turgidity,,-0.59,0.0,0.672,-0.83,negative,,,,
turgidly,,-0.88,0.0,0.0,-0.85,negative,,,,
turk,,-0.98,0.0,0.0,-0.97,negative,,,,
turmeric,,0.0,0.0,-0.71,-0.99,negative,,yellow,,
turmoil,anger,0.0,0.0,0.846,-0.95,negative,,,,strong
turn,,,,,,,,,active,
turn-on,,0.766,0.0,0.0,0.758,positive,,,,
turnabout,,0.881,-0.66,0.0,0.878,positive,,,,
turnaround,,0.881,-0.66,0.0,0.878,positive,,,,
turnbuckle,,0.0,0.065,0.0,0.0,positive,,,,
turnbull,,0.099,-0.12,0.047,-0.03,negative,,,,
turncoat,,-0.66,0.0,0.709,-0.88,negative,,,,
turncock,,0.782,0.909,0.0,0.0,positive,,,,
turndown,,0.0,0.0,0.0,-0.17,negative,,,,
turne,,-0.95,0.0,0.669,-0.86,negative,,,,
turnery,,0.0,-0.02,0.085,-0.09,negative,,,,
turnhout,,-0.8,0.0,0.826,-0.62,negative,,,,
turnip,,0.774,0.701,0.0,0.0,positive,,,,
turnitin,,-0.91,0.0,-0.72,-0.99,negative,,,,
turnkey,,-0.74,0.0,0.677,-0.77,negative,,grey,,
turnout,,0.649,-0.63,0.0,0.625,positive,,,,
turnover,,-0.98,0.0,0.0,-0.97,negative,,,,
turnround,,0.588,-0.91,0.0,0.717,positive,,,,
turpentine,,0.0,0.0,0.0,-0.96,negative,,,,
turpitude,,0.0,0.0,-0.99,-0.88,negative,,,,
turquoise,,-0.06,0.0,0.011,0.0,negative,,blue,,
turret,,-0.76,0.0,0.977,-0.96,negative,,,,
turtle,,-0.85,0.0,0.685,-0.83,negative,,,,
turtlehead,,0.567,-0.93,0.0,0.659,positive,,,,
turtleneck,,0.711,0.952,0.0,0.0,positive,,white,,
tush,,-0.76,0.0,0.977,-0.96,negative,,,,
tushnet,,0.512,0.658,-0.25,0.256,positive,,,,
tussle,anger,0.0,0.0,-0.83,0.0,negative,,,,
tussock,,0.419,0.222,0.0,0.364,positive,,,,
tutelage,trust,0.966,-0.88,0.0,0.989,positive,,,,
tutelar,,0.0,0.0,0.0,0.802,positive,,,,
tutor,,0.0,0.0,0.738,0.97,positive,,,,
tutorial,,-0.84,0.0,0.0,-0.78,negative,,,,
tutorship,,0.0,0.0,0.738,0.97,positive,,,,
tuttle,,-0.86,0.0,0.503,-0.65,negative,,,,
tuum,,-0.91,0.0,0.593,-0.53,negative,,,,
tuvo,,-0.9,0.14,-0.62,0.057,negative,,,,
tux,,0.9,0.0,0.0,0.9,positive,,,,
tuxedo,,-0.98,0.0,0.0,-0.97,negative,,,,
twaddl,,0.0,0.0,0.0,-0.45,negative,,,,
twaddle,,-0.98,0.0,0.0,-0.97,negative,,,,
twang,,0.762,0.0,0.721,0.0,positive,,,,
twangy,,0.712,-0.57,0.0,0.677,positive,,,,
twaron,,0.0,0.0,0.97,0.971,positive,,,,
twat,,0.0,0.0,0.0,-0.84,negative,-5,,,
tweak,,0.0,0.0,0.932,0.868,positive,,green,,
twee,,0.607,-0.96,0.0,0.533,positive,,,,
tweedy,,-0.71,0.0,0.8,-0.69,negative,,,,
tweezer,,0.827,0.0,0.0,0.757,positive,,,,
twelfth,,-0.81,0.0,0.0,-0.8,negative,,,,
twelvemonth,,-0.91,0.0,0.905,-0.78,negative,,,,
twentieth,,-0.81,0.0,0.0,-0.8,negative,,,,
twerp,,-0.73,0.0,0.0,-0.95,negative,,,,
twiddle,,0.0,0.0,-0.87,-0.88,negative,,,,
twif,,0.845,0.944,0.0,0.0,positive,,,,
twig,,0.781,-0.94,0.0,0.815,positive,,brown,,
twiggy,,0.0,0.0,0.0,-0.45,negative,,,,
twiglike,,0.0,0.0,0.0,-0.45,negative,,,,
twikker,,-0.1,0.0,0.674,-0.66,negative,,,,
twilight,,,,,,,,purple,,
twilit,,0.0,0.0,-0.84,-0.79,negative,,,,
twin,,0.969,0.0,0.0,0.927,positive,,,,
twine,,0.706,0.0,0.922,0.0,positive,,brown,,
twinge,,-0.1,-0.02,-0.07,-0.13,negative,,,,
twinkie,,0.0,-0.11,0.0,0.0,negative,,,,
twinkle,anticipation,0.838,-0.66,0.0,0.952,positive,,white,,
twinkly,,0.64,0.638,-0.24,0.291,positive,,,,strong
twinkly-eyed,,-0.98,0.0,0.0,-0.97,negative,,,,
twins,,0.9,0.0,0.0,0.9,positive,,,,
twinset,,-0.58,0.0,0.632,-0.63,negative,,,,
twirl,,0.0,0.0,-0.87,-0.88,negative,,,,
twirler,,-0.92,0.0,0.767,-0.85,negative,,,,
twist,,0.898,0.727,0.0,0.0,negative,,,active,strong
twistable,,0.0,0.0,-0.94,-0.9,negative,,,,
twisted,,-0.8,0.0,0.0,-0.9,negative,,,,strong
twister,,0.0,-0.01,-0.08,-0.13,negative,,,,
twists,,,,,,negative,,,,weak
twit,,0.723,0.0,0.0,0.717,positive,,,,
twitch,,0.0,0.0,0.0,-0.83,negative,,,passive,
twitcher,,-0.98,0.0,0.937,-0.68,negative,,,,
twittersphere,,0.95,0.825,0.0,0.0,positive,,,,
twitterverse,,0.95,0.825,0.0,0.0,positive,,,,
twix,,0.547,-0.96,0.0,0.89,positive,,,,
two-faced,,,,,,negative,,,,
two-faces,,,,,,negative,,,,
two-handed,,0.9,0.0,0.0,0.9,positive,,,,
two-man,,-0.98,0.0,0.0,-0.97,negative,,,,
two-ply,,0.9,0.0,0.0,0.9,positive,,,,
two-timer,,-0.78,-0.84,0.0,0.0,negative,,,,
twwiia,,0.641,-0.78,0.0,0.721,positive,,,,
txakolina,,0.619,-0.83,0.0,0.912,positive,,,,
tyburn,,-0.89,0.0,0.554,-0.71,negative,,,,
tycoo,,0.062,0.215,-0.09,0.231,positive,,,,
tyke,,0.0,0.0,-0.98,-0.81,negative,,,,
tylenol,,-0.98,0.0,0.601,-0.69,negative,,,,
tylopoda,,-0.53,0.0,0.751,-0.97,negative,,,,
tympanic,,-0.79,0.0,0.769,-0.79,negative,,,,
tympano,,-0.83,0.0,0.743,-0.67,negative,,,,
tympanometer,,-0.04,0.0,-0.12,-0.22,negative,,,,
type,,,,,,,,black,active,
types,,-0.98,0.0,0.0,-0.97,negative,,,,
typewriter,,0.0,0.096,0.0,0.075,positive,,,,
typha,,0.824,-0.8,0.0,0.967,positive,,,,
typhi,,-0.98,0.0,-0.95,0.0,negative,,,,
typhoid,,-0.11,0.0,-0.15,-0.24,negative,,,,
typhoidal,,-0.97,0.0,0.061,-0.9,negative,,,,
typhon,,-0.76,0.0,0.676,-0.51,negative,,,,
typhoon,fear,0.0,-0.83,0.0,0.0,negative,,grey,,
typhus,,0.579,-0.81,0.0,0.833,positive,,,,
typic,,0.0,0.0,-0.8,-0.9,negative,,,,
typicality,,0.929,-0.71,0.0,0.605,positive,,,,
typically,,-0.73,0.0,0.546,-0.77,negative,,,,
typify,,0.969,0.0,0.884,0.0,positive,,,,
typing,,0.9,0.0,0.0,0.9,positive,,,,
typo,,-0.76,0.0,-0.91,0.0,negative,,,,
typography,,0.927,0.0,0.0,0.766,positive,,,,
typologically,,-0.88,0.0,-0.76,0.0,negative,,,,
typology,,0.0,0.0,0.449,0.0,positive,,,,
tyrannic,,-0.83,0.214,-0.39,-0.1,negative,,,,
tyrannical,anger,-0.83,0.214,-0.39,-0.1,negative,,black,,strong
tyrannically,,0.549,0.669,-0.28,0.284,negative,,,,strong
tyrannise,,0.0,0.0,-0.8,-0.99,negative,,,,
tyrannize,,0.0,0.0,-0.8,-0.99,negative,,,,
tyrannosaurid,,-0.85,0.0,0.685,-0.83,negative,,,,
tyrannous,,-0.83,0.214,-0.39,-0.1,negative,,,,
tyranny,fear,-0.85,0.0,0.75,-0.95,negative,,,,strong
tyrant,anger,-0.84,0.0,0.849,-0.8,negative,,,,strong
tyre,,-0.91,0.0,0.592,-0.53,negative,,black,,
tyrion,,0.991,-0.75,0.0,0.815,positive,,,,
tyro,,0.806,-0.57,0.0,0.747,positive,,,,
tyrosinemia,,0.0,0.0,-0.75,-0.79,negative,,,,
tyson,,0.052,-0.03,0.03,0.075,positive,,,,
tyvek,,-0.89,0.0,0.627,-0.54,negative,,,,
tzatziki,,0.076,0.0,0.037,0.065,positive,,,,
tze,,-0.03,-0.08,0.09,-0.13,negative,,,,
tzedakah,,0.34,0.344,-0.13,0.385,positive,,,,
uamh,,-0.13,0.071,0.694,-0.67,negative,,,,
uart,,0.681,-0.63,0.0,0.647,positive,,,,
uav,,-0.93,0.0,0.86,-0.9,negative,,,,
ubermensch,,-0.74,0.0,-0.84,0.0,negative,,,,
ubiquitously,,0.783,0.0,0.948,0.0,positive,,,,
ubiquity,,0.0,0.0,0.715,0.983,positive,,,,
ucav,,0.974,0.0,0.883,0.0,positive,,,,
uch,,-0.78,-0.84,0.0,0.0,negative,,,,
ucsd,,0.0,0.0,0.82,-0.95,negative,,,,
udct,,-0.05,0.0,-0.15,-0.12,negative,,,,
udder,,0.739,-0.89,0.0,0.702,positive,,,,
udet,,-0.81,0.0,0.55,-0.61,negative,,,,
udolpho,,0.919,-0.65,0.0,0.541,positive,,,,
udv,,-0.73,0.0,0.944,-0.94,negative,,,,
uebercracker,,-0.95,0.0,0.762,-0.64,negative,,,,
ugadi,,0.997,-0.65,0.0,0.569,positive,,,,
ugali,,0.088,0.149,0.0,0.107,positive,,,,
ugh,,-0.14,0.152,0.613,-0.64,negative,,,,strong
ughh,,-0.98,0.0,0.0,-0.97,negative,,,,
uglier,,-0.96,0.0,0.0,-0.77,negative,,,,
ugliest,,-0.96,0.0,0.0,-0.77,negative,,,,
ugliness,disgust,0.0,0.0,0.0,-0.45,negative,,,,strong
ugly,disgust,-0.96,0.0,0.0,-0.77,negative,-3,,,strong
ugly-duckling,,-0.98,0.0,0.0,-0.97,negative,,,,
uhf,,0.559,-0.67,0.0,0.651,positive,,,,
uhmwpe,,0.8,-0.9,0.0,0.675,positive,,,,
uilenspiegel,,-0.94,0.0,-0.93,0.0,negative,,,,
uinta,,0.738,-0.71,0.0,0.854,positive,,,,
uipm,,0.0,-0.04,0.037,0.093,positive,,,,
ukase,,-0.86,0.0,0.745,-0.95,negative,,,,
ukaz,,-0.86,0.0,0.745,-0.95,negative,,,,
ulcer,anger,0.0,-0.17,0.0,0.0,negative,,,,
ulcerate,,0.0,0.0,-0.75,-0.74,negative,,,,
ulceration,,0.0,-0.17,0.0,0.0,negative,,,,
ulcerative,,-0.85,0.0,0.676,-0.82,negative,,,,
ulceroglandular,,-0.95,0.0,0.876,-0.89,negative,,,,
ulead,,0.912,-0.72,0.0,0.568,positive,,,,
ulnar,,-0.41,0.0,-0.28,-0.05,negative,,,,
ulpana,,-0.06,-0.01,-0.12,0.0,negative,,,,
ulterior,,,,,,negative,,grey,,strong
ultimacy,,-0.96,0.0,0.255,-0.95,negative,,,,
ultimate,anticipation,0.13,0.064,0.0,0.365,positive,,,,strong
ultimately,anticipation,,,,,positive,,,,strong
ultimatum,anger,0.0,0.0,0.0,-0.17,negative,,red,,strong
ultimatums,,,,,,negative,,,,strong
ultra,,-0.91,0.0,0.794,-0.93,positive,,,,strong
ultra-conservative,,0.0,0.0,0.926,0.767,positive,,,,
ultra-crisp,,,,,,positive,,,,
ultra-hardline,,,,,,negative,,,,strong
ultra-loud,,-0.98,0.0,0.0,-0.97,negative,,,,
ultra-sharp,,0.0,0.0,0.973,0.868,positive,,,,
ultracentrifuge,,0.0,0.0,0.754,0.795,positive,,,,
ultracompetitive,,-0.97,0.0,0.667,-0.97,negative,,,,
ultraconservative,,0.0,0.0,0.923,0.772,positive,,,,
ultrafiltration,,-0.64,0.0,0.612,-0.84,negative,,,,
ultraforce,,-0.5,0.0,0.762,-0.89,negative,,,,
ultralite,,0.092,0.07,0.036,0.068,positive,,,,
ultralow,,0.0,0.14,-0.04,0.165,positive,,,,
ultramarathoner,,-0.92,0.0,0.0,-0.93,negative,,,,
ultramicroscopic,,0.0,0.0,0.0,-0.09,negative,,,,
ultramontane,,-0.68,0.0,0.779,-0.82,negative,,,,
ultranationalism,,0.0,0.0,-0.45,0.0,negative,,,,
ultraseek,,-0.91,0.0,-0.87,0.0,negative,,,,
ultrasonic,,-0.99,0.0,0.798,-0.71,negative,,,,
ultrasound,,-0.87,-0.79,0.729,-0.97,negative,,,,
ultraviolent,,-0.07,0.192,0.634,-0.63,positive,,,,
ultraviolet,,-0.92,0.0,0.734,-0.51,negative,,purple,,
ululate,,-0.83,0.0,0.0,0.0,negative,,,,
ululation,,-0.83,0.0,0.0,0.0,negative,,,,
uluru,,0.88,-0.8,0.0,0.696,positive,,,,
ulvz,,0.789,0.0,0.0,0.972,positive,,,,
umbel,,-0.73,0.0,0.897,-0.77,negative,,,,
umber,,0.17,0.0,0.0,0.0,positive,,,,
umbilicate,,0.969,-0.54,0.0,0.806,positive,,,,
umbo,,0.612,-0.53,0.0,0.532,positive,,,,
umbra,,-0.89,0.0,0.582,-0.85,negative,,black,,
umbrage,,-0.14,0.148,0.62,-0.63,negative,,,,
umbrageous,,-0.13,0.146,0.623,-0.63,negative,,,,
umbrella,,,,,,,,black,,
umbrifera,,0.601,-0.87,0.0,0.5,positive,,,,
umesh,,-0.92,0.0,-0.72,-0.99,negative,,,,
umm,,0.9,0.0,0.0,0.9,positive,,,,
umno,,0.739,-0.89,0.0,0.702,positive,,,,
ump,,0.023,-0.01,0.0,0.081,positive,,,,
umpire,trust,0.023,-0.01,0.0,0.081,positive,,black,,
umpteen,,0.0,0.0,0.975,0.865,positive,,,,
umpteenth,,-0.81,0.0,0.0,-0.8,negative,,,,
umptieth,,-0.81,0.0,0.0,-0.8,negative,,,,
umschlagplatz,,-0.9,0.0,0.0,-0.95,negative,,,,
umteen,,0.0,0.0,0.975,0.865,positive,,,,
umteenth,,-0.81,0.0,0.0,-0.8,negative,,,,
umw,,0.881,0.957,0.0,0.0,positive,,,,
un-viewable,,,,,,negative,,,,
una,,0.0,0.445,0.0,0.0,positive,,,,
unabashed,,,,,,positive,,,,strong
unabashedly,,0.512,0.658,-0.25,0.256,positive,,,,strong
unable,sadness,-0.8,0.0,-0.8,-0.96,negative,,,passive,weak
unacademic,,0.85,-0.85,0.0,0.712,positive,,,,
unaccented,,-0.9,0.0,0.965,-0.8,negative,,,,
unacceptability,,-0.88,0.0,0.705,-0.86,negative,,,,
unacceptable,sadness,-0.88,0.0,0.907,-0.84,negative,-2,,,strong
unacceptablely,,,,,,negative,,,,strong
unacceptably,,0.0,0.0,0.721,0.801,negative,,,,
unaccessible,,,,,,negative,,,,
unaccountability,,0.718,-0.73,0.0,0.5,positive,,,,
unaccountable,anticipation,-0.62,0.0,0.825,-0.73,negative,,,,
unaccountably,,0.0,0.719,-0.92,0.0,negative,,,,
unaccustomed,,-0.22,-0.2,0.132,-0.33,negative,,,,weak
unachievable,,0.0,-0.17,0.0,0.0,negative,,,,
unacknowledged,sadness,-0.75,0.0,0.558,-0.98,negative,,,,
unacquainted,,-0.51,0.0,0.728,-0.55,negative,,,,
unadaptable,,0.0,0.062,0.0,0.0,positive,,,,
